2013	6	13	12	0.00	0.00	0.00	0.00
2013	6	13	13	0.00	0.00	0.00	0.00
2013	6	13	14	0.00	0.00	0.00	0.00
2013	6	13	15	0.00	0.00	0.00	0.00
2013	6	13	16	0.00	0.00	0.00	0.00
2013	6	13	17	0.00	0.00	0.00	0.00
2013	6	13	18	0.00	0.00	0.00	0.00
2013	6	13	19	0.00	0.00	0.00	0.00
2013	6	13	20	0.00	0.00	0.00	0.00
2013	6	13	21	0.00	0.00	0.00	0.00
2013	6	13	22	0.00	0.00	0.00	0.00
2013	6	13	23	0.00	0.00	0.00	0.00
2013	6	14	24	0.00	0.00	0.00	0.00
2013	6	14	1	0.00	0.00	0.00	0.00
2013	6	14	2	0.00	0.00	0.00	0.00
2013	6	14	3	0.00	0.00	0.00	0.00
2013	6	14	4	0.00	0.00	0.00	0.00
2013	6	14	5	0.00	0.00	0.00	0.00
2013	6	14	6	0.00	0.00	0.00	0.00
2013	6	14	7	0.00	0.00	0.00	0.00
2013	6	14	8	0.00	0.00	0.00	0.00
2013	6	14	9	0.00	0.00	0.00	0.00
